id,source_ip,dur,spkts,sbytes,sttl,swin,stcpb,dtcpb,rate,pps,ttl_ratio,tcp_diff,swin_interaction,label
11386,10.0.0.2,1738431048,1,870,64,43440,1627109699,1702709322,5.00E-07,5.75E-10,3.68E-08,75599623,70681645324560,0
11387,10.0.0.5,1738431048,1,838,64,83,1702709322,1627109700,4.82E-07,5.75E-10,3.68E-08,-75599622,141324873726,0
11388,10.0.0.5,1738431048,1,1074,64,83,1702709322,1627109700,6.18E-07,5.75E-10,3.68E-08,-75599622,141324873726,0
11389,10.0.0.2,1738431048,1,897,64,85,1627109700,1702709469,5.16E-07,5.75E-10,3.68E-08,75599769,138304324500,0
11390,10.0.0.2,1738431048,1,973,64,85,1627109700,1702709469,5.60E-07,5.75E-10,3.68E-08,75599769,138304324500,0
11391,10.0.0.2,1738431048,1,854,64,85,1627109818,1702709469,4.91E-07,5.75E-10,3.68E-08,75599651,138304334530,0
11392,10.0.0.5,1738431048,1,831,64,83,1702709469,1627109818,4.78E-07,5.75E-10,3.68E-08,-75599651,141324885927,0
11393,10.0.0.5,1738431048,1,864,64,83,1702709469,1627109839,4.97E-07,5.75E-10,3.68E-08,-75599630,141324885927,0
11394,10.0.0.2,1738431048,1,916,64,85,1627109839,1702709470,5.27E-07,5.75E-10,3.68E-08,75599631,138304336315,0
11395,10.0.0.5,1738431050,1,881,64,42340,4074766395,0,5.07E-07,5.75E-10,3.68E-08,-4074766395,172525609164300,0
11396,10.0.0.2,1738431050,1,924,64,43440,2527391256,4074766396,5.32E-07,5.75E-10,3.68E-08,1547375140,109789876160640,0
11397,10.0.0.5,1738431050,1,837,64,83,4074766396,2527391257,4.81E-07,5.75E-10,3.68E-08,-1547375139,338205610868,0
11398,10.0.0.5,1738431050,1,924,64,83,4074766396,2527391257,5.32E-07,5.75E-10,3.68E-08,-1547375139,338205610868,0
11399,10.0.0.2,1738431050,1,840,64,85,2527391257,4074766543,4.83E-07,5.75E-10,3.68E-08,1547375286,214828256845,0
11400,10.0.0.2,1738431050,1,944,64,85,2527391257,4074766543,5.43E-07,5.75E-10,3.68E-08,1547375286,214828256845,0
11401,10.0.0.2,1738431050,1,823,64,85,2527391375,4074766543,4.73E-07,5.75E-10,3.68E-08,1547375168,214828266875,0
11402,10.0.0.5,1738431050,1,800,64,83,4074766543,2527391375,4.60E-07,5.75E-10,3.68E-08,-1547375168,338205623069,0
11403,10.0.0.5,1738431050,1,828,64,83,4074766543,2527391396,4.76E-07,5.75E-10,3.68E-08,-1547375147,338205623069,0
11404,10.0.0.2,1738431050,1,877,64,85,2527391396,4074766544,5.04E-07,5.75E-10,3.68E-08,1547375148,214828268660,0
11405,10.0.0.5,1738431050,1,829,64,42340,3637347767,0,4.77E-07,5.75E-10,3.68E-08,-3637347767,154005304454780,0
11406,10.0.0.2,1738431050,1,964,64,43440,1901300189,3637347768,5.55E-07,5.75E-10,3.68E-08,1736047579,82592480210160,0
11407,10.0.0.5,1738431050,1,774,64,83,3637347768,1901300190,4.45E-07,5.75E-10,3.68E-08,-1736047578,301899864744,0
11408,10.0.0.5,1738431050,1,1132,64,83,3637347768,1901300190,6.51E-07,5.75E-10,3.68E-08,-1736047578,301899864744,0
11409,10.0.0.2,1738431050,1,866,64,85,1901300190,3637347976,4.98E-07,5.75E-10,3.68E-08,1736047786,161610516150,0
11410,10.0.0.5,1738431050,1,822,64,83,3637347976,1901300190,4.73E-07,5.75E-10,3.68E-08,-1736047786,301899882008,0
11411,10.0.0.2,1738431050,1,931,64,85,1901300190,3637347985,5.36E-07,5.75E-10,3.68E-08,1736047795,161610516150,0
11412,10.0.0.2,1738431050,1,938,64,85,1901300190,3637347985,5.40E-07,5.75E-10,3.68E-08,1736047795,161610516150,0
11413,10.0.0.2,1738431050,1,998,64,85,1901300308,3637347985,5.74E-07,5.75E-10,3.68E-08,1736047677,161610526180,0
11414,10.0.0.5,1738431050,1,926,64,83,3637347985,1901300308,5.33E-07,5.75E-10,3.68E-08,-1736047677,301899882755,0
11415,10.0.0.5,1738431050,1,826,64,83,3637347985,1901300347,4.75E-07,5.75E-10,3.68E-08,-1736047638,301899882755,0
11416,10.0.0.2,1738431050,1,796,64,85,1901300347,3637347986,4.58E-07,5.75E-10,3.68E-08,1736047639,161610529495,0
11417,10.0.0.5,1738431051,1,835,64,42340,3500155317,0,4.80E-07,5.75E-10,3.68E-08,-3500155317,148196576121780,0
11418,10.0.0.3,1738431051,1,927,64,43440,1522922584,3500155318,5.33E-07,5.75E-10,3.68E-08,1977232734,66155757048960,0
11419,10.0.0.5,1738431051,1,923,64,83,3500155318,1522922585,5.31E-07,5.75E-10,3.68E-08,-1977232733,290512891394,0
11420,10.0.0.5,1738431051,1,990,64,83,3500155318,1522922585,5.69E-07,5.75E-10,3.68E-08,-1977232733,290512891394,0
11421,10.0.0.3,1738431051,1,919,64,85,1522922585,3500155465,5.29E-07,5.75E-10,3.68E-08,1977232880,129448419725,0
11422,10.0.0.3,1738431051,1,910,64,85,1522922585,3500155465,5.23E-07,5.75E-10,3.68E-08,1977232880,129448419725,0
11423,10.0.0.3,1738431051,1,790,64,85,1522922703,3500155465,4.54E-07,5.75E-10,3.68E-08,1977232762,129448429755,0
11424,10.0.0.5,1738431051,1,940,64,83,3500155465,1522922703,5.41E-07,5.75E-10,3.68E-08,-1977232762,290512903595,0
11425,10.0.0.5,1738431051,1,834,64,83,3500155465,1522922724,4.80E-07,5.75E-10,3.68E-08,-1977232741,290512903595,0
11426,10.0.0.3,1738431051,1,909,64,85,1522922724,3500155466,5.23E-07,5.75E-10,3.68E-08,1977232742,129448431540,0
11427,10.0.0.5,1738431051,1,956,64,42340,3598197984,0,5.50E-07,5.75E-10,3.68E-08,-3598197984,152347702642560,0
11428,10.0.0.1,1738431051,1,800,64,43440,1814213401,3598197985,4.60E-07,5.75E-10,3.68E-08,1783984584,78809430139440,0
11429,10.0.0.5,1738431051,1,827,64,83,3598197985,1814213402,4.76E-07,5.75E-10,3.68E-08,-1783984583,298650432755,0
11430,10.0.0.5,1738431051,1,982,64,83,3598197985,1814213402,5.65E-07,5.75E-10,3.68E-08,-1783984583,298650432755,0
11431,10.0.0.1,1738431051,1,841,64,85,1814213402,3598198193,4.84E-07,5.75E-10,3.68E-08,1783984791,154208139170,0
11432,10.0.0.5,1738431051,1,821,64,83,3598198193,1814213402,4.72E-07,5.75E-10,3.68E-08,-1783984791,298650450019,0
11433,10.0.0.1,1738431051,1,897,64,85,1814213402,3598198202,5.16E-07,5.75E-10,3.68E-08,1783984800,154208139170,0
11434,10.0.0.1,1738431051,1,992,64,85,1814213402,3598198202,5.71E-07,5.75E-10,3.68E-08,1783984800,154208139170,0
11435,10.0.0.1,1738431051,1,983,64,85,1814213520,3598198202,5.65E-07,5.75E-10,3.68E-08,1783984682,154208149200,0
11436,10.0.0.5,1738431051,1,821,64,83,3598198202,1814213520,4.72E-07,5.75E-10,3.68E-08,-1783984682,298650450766,0
11437,10.0.0.5,1738431051,1,866,64,83,3598198202,1814213559,4.98E-07,5.75E-10,3.68E-08,-1783984643,298650450766,0
11438,10.0.0.1,1738431051,1,805,64,85,1814213559,3598198203,4.63E-07,5.75E-10,3.68E-08,1783984644,154208152515,0
11439,10.0.0.5,1738431051,1,886,64,42340,2487905043,0,5.10E-07,5.75E-10,3.68E-08,-2487905043,105337899520620,0
11440,10.0.0.1,1738431051,1,850,64,43440,2984217236,2487905044,4.89E-07,5.75E-10,3.68E-08,-496312192,129634396731840,0
11441,10.0.0.5,1738431051,1,856,64,83,2487905044,2984217237,4.92E-07,5.75E-10,3.68E-08,496312193,206496118652,0
11442,10.0.0.5,1738431051,1,982,64,83,2487905044,2984217237,5.65E-07,5.75E-10,3.68E-08,496312193,206496118652,0
11443,10.0.0.1,1738431051,1,851,64,85,2984217237,2487905184,4.90E-07,5.75E-10,3.68E-08,-496312053,253658465145,0
11444,10.0.0.1,1738431051,1,1039,64,85,2984217237,2487905184,5.98E-07,5.75E-10,3.68E-08,-496312053,253658465145,0
11445,10.0.0.1,1738431051,1,913,64,85,2984217355,2487905184,5.25E-07,5.75E-10,3.68E-08,-496312171,253658475175,0
11446,10.0.0.5,1738431051,1,773,64,83,2487905184,2984217355,4.45E-07,5.75E-10,3.68E-08,496312171,206496130272,0
11447,10.0.0.5,1738431051,1,938,64,83,2487905184,2984217356,5.40E-07,5.75E-10,3.68E-08,496312172,206496130272,0
11448,10.0.0.1,1738431051,1,797,64,85,2984217356,2487905185,4.58E-07,5.75E-10,3.68E-08,-496312171,253658475260,0
11449,10.0.0.5,1738431052,1,866,64,42340,938310598,0,4.98E-07,5.75E-10,3.68E-08,-938310598,39728070719320,0
11450,10.0.0.1,1738431052,1,928,64,43440,2873307894,938310599,5.34E-07,5.75E-10,3.68E-08,-1934997295,124816494915360,0
11451,10.0.0.5,1738431052,1,924,64,83,938310599,2873307895,5.32E-07,5.75E-10,3.68E-08,1934997296,77879779717,0
11452,10.0.0.5,1738431052,1,1025,64,83,938310599,2873307895,5.90E-07,5.75E-10,3.68E-08,1934997296,77879779717,0
11453,10.0.0.1,1738431052,1,950,64,85,2873307895,938310807,5.46E-07,5.75E-10,3.68E-08,-1934997088,244231171075,0
11454,10.0.0.5,1738431052,1,895,64,83,938310807,2873307895,5.15E-07,5.75E-10,3.68E-08,1934997088,77879796981,0
11455,10.0.0.1,1738431052,1,884,64,85,2873307895,938310816,5.09E-07,5.75E-10,3.68E-08,-1934997079,244231171075,0
11456,10.0.0.1,1738431052,1,1013,64,85,2873307895,938310816,5.83E-07,5.75E-10,3.68E-08,-1934997079,244231171075,0
11457,10.0.0.1,1738431052,1,992,64,85,2873308013,938310816,5.71E-07,5.75E-10,3.68E-08,-1934997197,244231181105,0
11458,10.0.0.5,1738431052,1,817,64,83,938310816,2873308013,4.70E-07,5.75E-10,3.68E-08,1934997197,77879797728,0
11459,10.0.0.5,1738431052,1,919,64,83,938310816,2873308052,5.29E-07,5.75E-10,3.68E-08,1934997236,77879797728,0
11460,10.0.0.1,1738431052,1,953,64,85,2873308052,938310817,5.48E-07,5.75E-10,3.68E-08,-1934997235,244231184420,0
11461,10.0.0.5,1738431053,1,974,64,42340,661291966,0,5.60E-07,5.75E-10,3.68E-08,-661291966,27999101840440,0
11462,10.0.0.1,1738431053,1,879,64,43440,2597964529,661291967,5.06E-07,5.75E-10,3.68E-08,-1936672562,112855579139760,0
11463,10.0.0.5,1738431053,1,801,64,83,661291967,2597964530,4.61E-07,5.75E-10,3.68E-08,1936672563,54887233261,0
11464,10.0.0.5,1738431053,1,931,64,83,661291967,2597964530,5.36E-07,5.75E-10,3.68E-08,1936672563,54887233261,0
11465,10.0.0.1,1738431053,1,924,64,85,2597964530,661292114,5.32E-07,5.75E-10,3.68E-08,-1936672416,220826985050,0
11466,10.0.0.1,1738431053,1,1067,64,85,2597964530,661292114,6.14E-07,5.75E-10,3.68E-08,-1936672416,220826985050,0
11467,10.0.0.1,1738431053,1,918,64,85,2597964648,661292114,5.28E-07,5.75E-10,3.68E-08,-1936672534,220826995080,0
11468,10.0.0.5,1738431053,1,769,64,83,661292114,2597964648,4.42E-07,5.75E-10,3.68E-08,1936672534,54887245462,0
11469,10.0.0.5,1738431053,1,945,64,83,661292114,2597964669,5.44E-07,5.75E-10,3.68E-08,1936672555,54887245462,0
11470,10.0.0.1,1738431053,1,921,64,85,2597964669,661292115,5.30E-07,5.75E-10,3.68E-08,-1936672554,220826996865,0
11471,10.0.0.6,1738431056,1,874,64,42340,3385182027,0,5.03E-07,5.75E-10,3.68E-08,-3385182027,143328607023180,0
11472,10.0.0.1,1738431056,1,931,64,43440,2140384307,3385182028,5.36E-07,5.75E-10,3.68E-08,1244797721,92978294296080,0
11473,10.0.0.6,1738431056,1,936,64,83,3385182028,2140384308,5.38E-07,5.75E-10,3.68E-08,-1244797720,280970108324,0
11474,10.0.0.6,1738431056,1,1097,64,83,3385182028,2140384308,6.31E-07,5.75E-10,3.68E-08,-1244797720,280970108324,0
11475,10.0.0.1,1738431056,1,802,64,85,2140384308,3385182175,4.61E-07,5.75E-10,3.68E-08,1244797867,181932666180,0
11476,10.0.0.1,1738431056,1,906,64,85,2140384308,3385182175,5.21E-07,5.75E-10,3.68E-08,1244797867,181932666180,0
11477,10.0.0.1,1738431056,1,923,64,85,2140384426,3385182175,5.31E-07,5.75E-10,3.68E-08,1244797749,181932676210,0
11478,10.0.0.6,1738431056,1,816,64,83,3385182175,2140384426,4.69E-07,5.75E-10,3.68E-08,-1244797749,280970120525,0
11479,10.0.0.6,1738431056,1,916,64,83,3385182175,2140384447,5.27E-07,5.75E-10,3.68E-08,-1244797728,280970120525,0
11480,10.0.0.1,1738431056,1,915,64,85,2140384447,3385182176,5.26E-07,5.75E-10,3.68E-08,1244797729,181932677995,0
11481,10.0.0.5,1738431057,1,862,64,42340,2385779894,0,4.96E-07,5.75E-10,3.68E-08,-2385779894,101013920711960,0
11482,10.0.0.3,1738431057,1,825,64,43440,1011169739,2385779895,4.75E-07,5.75E-10,3.68E-08,1374610156,43925213462160,0
11483,10.0.0.5,1738431057,1,832,64,83,2385779895,1011169740,4.79E-07,5.75E-10,3.68E-08,-1374610155,198019731285,0
11484,10.0.0.5,1738431057,1,1122,64,83,2385779895,1011169740,6.45E-07,5.75E-10,3.68E-08,-1374610155,198019731285,0
11485,10.0.0.3,1738431057,1,863,64,85,1011169740,2385780103,4.96E-07,5.75E-10,3.68E-08,1374610363,85949427900,0
11486,10.0.0.5,1738431057,1,794,64,83,2385780103,1011169740,4.57E-07,5.75E-10,3.68E-08,-1374610363,198019748549,0
11487,10.0.0.3,1738431057,1,779,64,85,1011169740,2385780112,4.48E-07,5.75E-10,3.68E-08,1374610372,85949427900,0
11488,10.0.0.3,1738431057,1,1004,64,85,1011169740,2385780112,5.78E-07,5.75E-10,3.68E-08,1374610372,85949427900,0
11489,10.0.0.3,1738431057,1,836,64,85,1011169858,2385780112,4.81E-07,5.75E-10,3.68E-08,1374610254,85949437930,0
11490,10.0.0.5,1738431057,1,815,64,83,2385780112,1011169858,4.69E-07,5.75E-10,3.68E-08,-1374610254,198019749296,0
11491,10.0.0.5,1738431057,1,772,64,83,2385780112,1011169897,4.44E-07,5.75E-10,3.68E-08,-1374610215,198019749296,0
11492,10.0.0.3,1738431057,1,854,64,85,1011169897,2385780113,4.91E-07,5.75E-10,3.68E-08,1374610216,85949441245,0
11493,10.0.0.5,1738431058,1,944,64,42340,2721369223,0,5.43E-07,5.75E-10,3.68E-08,-2721369223,115222772901820,0
11494,10.0.0.1,1738431058,1,838,64,43440,1712832972,2721369224,4.82E-07,5.75E-10,3.68E-08,1008536252,74405464303680,0
11495,10.0.0.5,1738431058,1,785,64,83,2721369224,1712832973,4.52E-07,5.75E-10,3.68E-08,-1008536251,225873645592,0
11496,10.0.0.5,1738431058,1,972,64,83,2721369224,1712832973,5.59E-07,5.75E-10,3.68E-08,-1008536251,225873645592,0
11497,10.0.0.1,1738431058,1,824,64,85,1712832973,2721369364,4.74E-07,5.75E-10,3.68E-08,1008536391,145590802705,0
11498,10.0.0.1,1738431058,1,940,64,85,1712832973,2721369364,5.41E-07,5.75E-10,3.68E-08,1008536391,145590802705,0
11499,10.0.0.1,1738431058,1,900,64,85,1712833091,2721369364,5.18E-07,5.75E-10,3.68E-08,1008536273,145590812735,0
11500,10.0.0.5,1738431058,1,868,64,83,2721369364,1712833091,4.99E-07,5.75E-10,3.68E-08,-1008536273,225873657212,0
11501,10.0.0.5,1738431058,1,777,64,83,2721369364,1712833092,4.47E-07,5.75E-10,3.68E-08,-1008536272,225873657212,0
11502,10.0.0.1,1738431058,1,823,64,85,1712833092,2721369365,4.73E-07,5.75E-10,3.68E-08,1008536273,145590812820,0
11503,10.0.0.5,1738431060,1,793,64,42340,3442107624,0,4.56E-07,5.75E-10,3.68E-08,-3442107624,145738836800160,0
11504,10.0.0.1,1738431060,1,786,64,43440,3257428612,3442107625,4.52E-07,5.75E-10,3.68E-08,184679013,141502698905280,0
11505,10.0.0.5,1738431060,1,901,64,83,3442107625,3257428613,5.18E-07,5.75E-10,3.68E-08,-184679012,285694932875,0
11506,10.0.0.5,1738431060,1,1149,64,83,3442107625,3257428613,6.61E-07,5.75E-10,3.68E-08,-184679012,285694932875,0
11507,10.0.0.1,1738431060,1,956,64,85,3257428613,3442107833,5.50E-07,5.75E-10,3.68E-08,184679220,276881432105,0
11508,10.0.0.5,1738431060,1,873,64,83,3442107833,3257428613,5.02E-07,5.75E-10,3.68E-08,-184679220,285694950139,0
11509,10.0.0.1,1738431060,1,888,64,85,3257428613,3442107842,5.11E-07,5.75E-10,3.68E-08,184679229,276881432105,0
11510,10.0.0.1,1738431060,1,1058,64,85,3257428613,3442107842,6.09E-07,5.75E-10,3.68E-08,184679229,276881432105,0
11511,10.0.0.1,1738431060,1,849,64,85,3257428731,3442107842,4.88E-07,5.75E-10,3.68E-08,184679111,276881442135,0
11512,10.0.0.5,1738431060,1,877,64,83,3442107842,3257428731,5.04E-07,5.75E-10,3.68E-08,-184679111,285694950886,0
11513,10.0.0.5,1738431060,1,925,64,83,3442107842,3257428770,5.32E-07,5.75E-10,3.68E-08,-184679072,285694950886,0
11514,10.0.0.1,1738431060,1,925,64,85,3257428770,3442107843,5.32E-07,5.75E-10,3.68E-08,184679073,276881445450,0
11515,10.0.0.5,1738431070,1,922,64,42340,3342170516,0,5.30E-07,5.75E-10,3.68E-08,-3342170516,141507499647440,0
11516,10.0.0.3,1738431070,1,953,64,43440,1151871492,3342170517,5.48E-07,5.75E-10,3.68E-08,2190299025,50037297612480,0
11517,10.0.0.5,1738431070,1,942,64,83,3342170517,1151871493,5.42E-07,5.75E-10,3.68E-08,-2190299024,277400152911,0
11518,10.0.0.5,1738431070,1,1091,64,83,3342170517,1151871493,6.28E-07,5.75E-10,3.68E-08,-2190299024,277400152911,0
11519,10.0.0.3,1738431070,1,877,64,85,1151871493,3342170725,5.04E-07,5.75E-10,3.68E-08,2190299232,97909076905,0
11520,10.0.0.5,1738431070,1,892,64,83,3342170725,1151871493,5.13E-07,5.75E-10,3.68E-08,-2190299232,277400170175,0
11521,10.0.0.3,1738431070,1,824,64,85,1151871493,3342170734,4.74E-07,5.75E-10,3.68E-08,2190299241,97909076905,0
11522,10.0.0.3,1738431070,1,984,64,85,1151871493,3342170734,5.66E-07,5.75E-10,3.68E-08,2190299241,97909076905,0
11523,10.0.0.3,1738431070,1,936,64,85,1151871611,3342170734,5.38E-07,5.75E-10,3.68E-08,2190299123,97909086935,0
11524,10.0.0.5,1738431070,1,774,64,83,3342170734,1151871611,4.45E-07,5.75E-10,3.68E-08,-2190299123,277400170922,0
11525,10.0.0.5,1738431070,1,859,64,83,3342170734,1151871650,4.94E-07,5.75E-10,3.68E-08,-2190299084,277400170922,0
11526,10.0.0.3,1738431070,1,867,64,85,1151871650,3342170735,4.99E-07,5.75E-10,3.68E-08,2190299085,97909090250,0
11527,10.0.0.5,1738431073,1,963,64,42340,1664530436,0,5.54E-07,5.75E-10,3.68E-08,-1664530436,70476218660240,0
11528,10.0.0.3,1738431073,1,796,64,43440,4224723312,1664530437,4.58E-07,5.75E-10,3.68E-08,-2560192875,183521980673280,0
11529,10.0.0.5,1738431073,1,866,64,83,1664530437,4224723313,4.98E-07,5.75E-10,3.68E-08,2560192876,138156026271,0
11530,10.0.0.5,1738431073,1,849,64,42340,4139176510,0,4.88E-07,5.75E-10,3.68E-08,-4139176510,175252733433400,0
11531,10.0.0.1,1738431073,1,819,64,43440,1598560062,4139176511,4.71E-07,5.75E-10,3.68E-08,2540616449,69441449093280,0
11532,10.0.0.5,1738431073,1,844,64,83,4139176511,1598560063,4.85E-07,5.75E-10,3.68E-08,-2540616448,343551650413,0
11533,10.0.0.5,1738431073,1,1052,64,83,4139176511,1598560063,6.05E-07,5.75E-10,3.68E-08,-2540616448,343551650413,0
11534,10.0.0.1,1738431073,1,846,64,85,1598560063,4139176651,4.87E-07,5.75E-10,3.68E-08,2540616588,135877605355,0
11535,10.0.0.1,1738431073,1,890,64,85,1598560063,4139176651,5.12E-07,5.75E-10,3.68E-08,2540616588,135877605355,0
11536,10.0.0.1,1738431073,1,805,64,85,1598560181,4139176651,4.63E-07,5.75E-10,3.68E-08,2540616470,135877615385,0
11537,10.0.0.5,1738431073,1,946,64,83,4139176651,1598560181,5.44E-07,5.75E-10,3.68E-08,-2540616470,343551662033,0
11538,10.0.0.5,1738431073,1,931,64,83,4139176651,1598560182,5.36E-07,5.75E-10,3.68E-08,-2540616469,343551662033,0
11539,10.0.0.1,1738431073,1,873,64,85,1598560182,4139176652,5.02E-07,5.75E-10,3.68E-08,2540616470,135877615470,0
11540,10.0.0.5,1738431073,1,1123,64,83,1664530437,4224723313,6.46E-07,5.75E-10,3.68E-08,2560192876,138156026271,0
11541,10.0.0.3,1738431073,1,905,64,85,4224723313,1664530645,5.21E-07,5.75E-10,3.68E-08,-2560192668,359101481605,0
11542,10.0.0.5,1738431073,1,791,64,83,1664530645,4224723313,4.55E-07,5.75E-10,3.68E-08,2560192668,138156043535,0
11543,10.0.0.3,1738431073,1,809,64,85,4224723313,1664530654,4.65E-07,5.75E-10,3.68E-08,-2560192659,359101481605,0
11544,10.0.0.3,1738431073,1,902,64,85,4224723313,1664530654,5.19E-07,5.75E-10,3.68E-08,-2560192659,359101481605,0
11545,10.0.0.3,1738431073,1,918,64,85,4224723431,1664530654,5.28E-07,5.75E-10,3.68E-08,-2560192777,359101491635,0
11546,10.0.0.5,1738431073,1,842,64,83,1664530654,4224723431,4.84E-07,5.75E-10,3.68E-08,2560192777,138156044282,0
11547,10.0.0.5,1738431073,1,954,64,83,1664530654,4224723470,5.49E-07,5.75E-10,3.68E-08,2560192816,138156044282,0
11548,10.0.0.3,1738431073,1,858,64,85,4224723470,1664530655,4.94E-07,5.75E-10,3.68E-08,-2560192815,359101494950,0
11549,10.0.0.5,1738431074,1,782,64,42340,3109620834,0,4.50E-07,5.75E-10,3.68E-08,-3109620834,131661346111560,0
11550,10.0.0.1,1738431074,1,865,64,43440,2432919232,3109620835,4.98E-07,5.75E-10,3.68E-08,676701603,105686011438080,0
11551,10.0.0.5,1738431074,1,942,64,83,3109620835,2432919233,5.42E-07,5.75E-10,3.68E-08,-676701602,258098529305,0
11552,10.0.0.5,1738431074,1,1010,64,83,3109620835,2432919233,5.81E-07,5.75E-10,3.68E-08,-676701602,258098529305,0
11553,10.0.0.1,1738431074,1,783,64,85,2432919233,3109621043,4.50E-07,5.75E-10,3.68E-08,676701810,206798134805,0
11554,10.0.0.5,1738431074,1,785,64,83,3109621043,2432919233,4.52E-07,5.75E-10,3.68E-08,-676701810,258098546569,0
11555,10.0.0.1,1738431074,1,892,64,85,2432919233,3109621052,5.13E-07,5.75E-10,3.68E-08,676701819,206798134805,0
11556,10.0.0.1,1738431074,1,1020,64,85,2432919233,3109621052,5.87E-07,5.75E-10,3.68E-08,676701819,206798134805,0
11557,10.0.0.1,1738431074,1,985,64,85,2432919351,3109621052,5.67E-07,5.75E-10,3.68E-08,676701701,206798144835,0
11558,10.0.0.5,1738431074,1,872,64,83,3109621052,2432919351,5.02E-07,5.75E-10,3.68E-08,-676701701,258098547316,0
11559,10.0.0.5,1738431074,1,879,64,83,3109621052,2432919390,5.06E-07,5.75E-10,3.68E-08,-676701662,258098547316,0
11560,10.0.0.1,1738431074,1,846,64,85,2432919390,3109621053,4.87E-07,5.75E-10,3.68E-08,676701663,206798148150,0
11561,10.0.0.5,1738431074,1,789,64,42340,3840627963,0,4.54E-07,5.75E-10,3.68E-08,-3840627963,162612187953420,0
11562,10.0.0.2,1738431074,1,780,64,43440,1863962377,3840627964,4.49E-07,5.75E-10,3.68E-08,1976665587,80970525656880,0
11563,10.0.0.5,1738431074,1,881,64,83,3840627964,1863962378,5.07E-07,5.75E-10,3.68E-08,-1976665586,318772121012,0
11564,10.0.0.5,1738431074,1,1023,64,83,3840627964,1863962378,5.88E-07,5.75E-10,3.68E-08,-1976665586,318772121012,0
11565,10.0.0.2,1738431074,1,875,64,85,1863962378,3840628111,5.03E-07,5.75E-10,3.68E-08,1976665733,158436802130,0
11566,10.0.0.2,1738431074,1,912,64,85,1863962378,3840628111,5.25E-07,5.75E-10,3.68E-08,1976665733,158436802130,0
11567,10.0.0.2,1738431074,1,922,64,85,1863962496,3840628111,5.30E-07,5.75E-10,3.68E-08,1976665615,158436812160,0
11568,10.0.0.5,1738431074,1,781,64,83,3840628111,1863962496,4.49E-07,5.75E-10,3.68E-08,-1976665615,318772133213,0
11569,10.0.0.5,1738431074,1,789,64,83,3840628111,1863962517,4.54E-07,5.75E-10,3.68E-08,-1976665594,318772133213,0
11570,10.0.0.2,1738431074,1,908,64,85,1863962517,3840628112,5.22E-07,5.75E-10,3.68E-08,1976665595,158436813945,0
11571,10.0.0.5,1738431075,1,826,64,42340,3174774102,0,4.75E-07,5.75E-10,3.68E-08,-3174774102,134419935478680,0
11572,10.0.0.2,1738431075,1,923,64,43440,1586592868,3174774103,5.31E-07,5.75E-10,3.68E-08,1588181235,68921594185920,0
11573,10.0.0.5,1738431075,1,812,64,83,3174774103,1586592869,4.67E-07,5.75E-10,3.68E-08,-1588181234,263506250549,0
11574,10.0.0.5,1738431075,1,1094,64,83,3174774103,1586592869,6.29E-07,5.75E-10,3.68E-08,-1588181234,263506250549,0
11575,10.0.0.2,1738431075,1,919,64,85,1586592869,3174774250,5.29E-07,5.75E-10,3.68E-08,1588181381,134860393865,0
11576,10.0.0.2,1738431075,1,1003,64,85,1586592869,3174774250,5.77E-07,5.75E-10,3.68E-08,1588181381,134860393865,0
11577,10.0.0.2,1738431075,1,961,64,85,1586592987,3174774250,5.53E-07,5.75E-10,3.68E-08,1588181263,134860403895,0
11578,10.0.0.5,1738431075,1,902,64,83,3174774250,1586592987,5.19E-07,5.75E-10,3.68E-08,-1588181263,263506262750,0
11579,10.0.0.5,1738431075,1,907,64,83,3174774250,1586593008,5.22E-07,5.75E-10,3.68E-08,-1588181242,263506262750,0
11580,10.0.0.2,1738431075,1,902,64,85,1586593008,3174774251,5.19E-07,5.75E-10,3.68E-08,1588181243,134860405680,0
11581,10.0.0.5,1738431078,1,919,64,42340,1926767513,0,5.29E-07,5.75E-10,3.68E-08,-1926767513,81579336500420,0
11582,10.0.0.1,1738431078,1,812,64,43440,4099216930,1926767514,4.67E-07,5.75E-10,3.68E-08,-2172449416,178069983439200,0
11583,10.0.0.5,1738431078,1,796,64,83,1926767514,4099216931,4.58E-07,5.75E-10,3.68E-08,2172449417,159921703662,0
11584,10.0.0.5,1738431078,1,1125,64,83,1926767514,4099216931,6.47E-07,5.75E-10,3.68E-08,2172449417,159921703662,0
11585,10.0.0.1,1738431078,1,908,64,85,4099216931,1926767722,5.22E-07,5.75E-10,3.68E-08,-2172449209,348433439135,0
11586,10.0.0.5,1738431078,1,855,64,83,1926767722,4099216931,4.92E-07,5.75E-10,3.68E-08,2172449209,159921720926,0
11587,10.0.0.1,1738431078,1,805,64,85,4099216931,1926767731,4.63E-07,5.75E-10,3.68E-08,-2172449200,348433439135,0
11588,10.0.0.1,1738431078,1,922,64,85,4099216931,1926767731,5.30E-07,5.75E-10,3.68E-08,-2172449200,348433439135,0
11589,10.0.0.1,1738431078,1,894,64,85,4099217049,1926767731,5.14E-07,5.75E-10,3.68E-08,-2172449318,348433449165,0
11590,10.0.0.5,1738431078,1,813,64,83,1926767731,4099217049,4.68E-07,5.75E-10,3.68E-08,2172449318,159921721673,0
11591,10.0.0.5,1738431078,1,807,64,83,1926767731,4099217088,4.64E-07,5.75E-10,3.68E-08,2172449357,159921721673,0
